Time,Roll,Pitch,Yaw,AccelX,AccelY,AccelZ,Letter,Name
1526528481.92212,0.0161884344911861,0.0951978091240894,0.900702159235917,-0.00843926146626472,0.101508550345898,0.0711930394172668,B
1526528481.92711,0.0139283628711043,0.0970216058227406,0.900852120817014,0.0366441830992699,0.115454666316509,0.0280832052230835,B
1526528481.93947,0.0111892368318615,0.0976760442433641,0.90107503773633,0.01404133066535,0.149278610944748,0.0337300896644592,B
1526528481.94714,0.00898948016955966,0.0979195505208962,0.901292449907317,-0.0395096503198147,0.193573087453842,0.0738895535469055,B
1526528481.95678,0.00738664482137377,0.0980627121955071,0.901352154052894,-0.0387994535267353,0.232778057456017,0.0625360608100891,B
1526528481.96863,0.00628137776115165,0.097952932821739,0.901274790401093,-0.0430401638150215,0.250307977199554,0.0620965361595154,B
1526528481.97689,0.00519119533864941,0.0975403904525234,0.901180160265832,-0.0444731377065182,0.275379568338394,0.0476166605949402,B
1526528481.98689,0.00356097076437737,0.0970693635303818,0.901297014865625,-0.0480540879070759,0.300103038549423,0.0337992906570435,B
1526528482.01421,0.000796116886608838,0.0968568019468218,0.901675438718045,-0.0539692677557468,0.330714225769043,0.0117464065551758,B
1526528482.01472,-0.00306144496901912,0.0973022840357271,0.902210141316435,-0.0710192024707794,0.363841950893402,-0.027363657951355,B
1526528482.01749,-0.00701251981066738,0.0987017837962104,0.902805470623201,-0.0932871699333191,0.377411246299744,-0.0671321749687195,B
1526528482.02717,-0.0105368570267854,0.101276527972,0.903453304661949,-0.0885163545608521,0.353987395763397,-0.0841436386108398,B
1526528482.03725,-0.0139488797863755,0.104910884677807,0.904168331219543,-0.0491165444254875,0.319516509771347,-0.0813547968864441,B
1526528482.04715,-0.0172998709560463,0.108651027806235,0.905144519619329,-0.0163113009184599,0.313668102025986,-0.0675842761993408,B
1526528482.05742,-0.0197121803427627,0.111615483422237,0.906905375447416,-0.00958655588328838,0.307169407606125,-0.0522378087043762,B
1526528482.0718,-0.0204350661216655,0.11251087998374,0.909453461156,-0.0123035870492458,0.305419415235519,-0.0512537360191345,B
1526528482.07792,-0.0189781406241635,0.110374912544877,0.912790159451146,-0.0323622301220894,0.306226372718811,-0.074638843536377,B
1526528482.08795,-0.0153730708195946,0.105307392449898,0.916573918963837,-0.0495625473558903,0.270106136798859,-0.0745659470558167,B
1526528482.09827,-0.0113763622333268,0.0982796188676268,0.920158382382387,-0.0159004591405392,0.226951435208321,-0.0539012551307678,B
1526528482.1081,-0.00923215936880834,0.0908709217812092,0.923724141140387,-0.0187601633369923,0.195009216666222,-0.0221737623214722,B
1526528482.12038,-0.00909530862499344,0.0845643482471469,0.927039208084433,-0.036194883286953,0.169241428375244,0.0111711025238037,B
1526528482.12823,-0.0102026690570104,0.0795137049005348,0.929575605057815,0.00327328406274319,0.146965354681015,0.0173115730285645,B
1526528482.13893,-0.0125842207924319,0.0756393960995642,0.931619871200645,-0.00266510620713234,0.118932768702507,-0.000618934631347656,B
1526528482.14832,-0.0148588960719596,0.0727960162086915,0.933282568053562,0.0172756612300873,0.0915458202362061,0.0124391317367554,B
1526528482.15829,-0.016094249428017,0.0705189310754124,0.935018752854718,0.0561994276940823,0.0723525881767273,0.0394232869148254,B
1526528482.17201,-0.0165088716179397,0.0679010262487654,0.937450070987545,0.0608426406979561,0.0602805018424988,0.0672770142555237,B
1526528482.17804,-0.0158898406916176,0.0639474943252172,0.941053792899086,0.0589627772569656,0.0448456928133965,0.0772367715835571,B
1526528482.18812,-0.0140089712669933,0.0582685916134385,0.946042738842222,0.040412962436676,-0.00684311240911484,0.0774285197257996,B
1526528482.19844,-0.0110850969692172,0.0509615841210978,0.952243528686157,0.013176191598177,-0.078302413225174,0.0733931660652161,B
1526528482.20837,-0.00746657508747577,0.0424167914199196,0.958604780231047,-0.000306933186948299,-0.120605573058128,0.0600467920303345,B
