Time,Roll,Pitch,Yaw,AccelX,AccelY,AccelZ,Letter,Name
1525788055,0.131596688,0.822540789,-2.253565905,0.041645437,0.483212531,0.878716469,N,James
1525788055,0.12299713,0.807060856,-2.251759862,0.008225262,0.464216113,0.839245558,N,James
1525788055,0.114153037,0.789585004,-2.250423715,-0.025883853,0.449975014,0.763124466,N,James
1525788055,0.104611609,0.770759764,-2.249243693,-0.048618644,0.432993352,0.672366977,N,James
1525788055,0.094254597,0.750880313,-2.248404045,-0.080937117,0.414689183,0.609693885,N,James
1525788055,0.084008415,0.729506567,-2.248039665,-0.115121365,0.393171132,0.566436052,N,James
1525788055,0.075163346,0.706096129,-2.248545534,-0.129342541,0.356357276,0.522301435,N,James
1525788055,0.068250659,0.680345993,-2.249680613,-0.133961633,0.327823043,0.434831142,N,James
1525788055,0.063333416,0.653150602,-2.251601137,-0.1241166,0.311426878,0.316567183,N,James
1525788055,0.060064449,0.62557913,-2.254293645,-0.11737074,0.304164231,0.213855445,N,James
1525788055,0.057326957,0.598191115,-2.257710244,-0.101484671,0.290657163,0.134278119,N,James
1525788055,0.053901905,0.571609135,-2.261100429,-0.078560144,0.272034645,0.055797815,N,James
1525788055,0.049598751,0.546315033,-2.264235644,-0.074374944,0.249659956,0.001831174,N,James
1525788055,0.045149449,0.522209287,-2.267392188,-0.101511791,0.255815238,0.020102143,N,James
1525788055,0.041655839,0.497917894,-2.271388982,-0.125897035,0.283658057,0.101723909,N,James
1525788055,0.039395294,0.472319141,-2.275969797,-0.064293623,0.28719762,0.163490772,N,James
1525788055,0.037747785,0.445064871,-2.280604282,0.011973366,0.303364933,0.188209713,N,James
1525788055,0.034928489,0.416082142,-2.284898263,0.092661411,0.310414732,0.154340506,N,James
1525788055,0.02942213,0.385575051,-2.287318196,0.162698582,0.265969336,0.055285752,N,James
1525788055,0.02213931,0.354502019,-2.287921595,0.120169193,0.2151196,-0.071428418,N,James
1525788055,0.014912271,0.32357604,-2.28792803,0.045310378,0.176006526,-0.167876303,N,James
1525788055,0.008921247,0.293004131,-2.288318684,-0.023799703,0.148998082,-0.209482014,N,James
1525788055,0.005275441,0.262912366,-2.28965647,-0.098340601,0.13381055,-0.229612529,N,James
1525788055,0.004377647,0.233201585,-2.292992885,-0.130205184,0.157485217,-0.225503147,N,James
1525788055,0.0054738,0.203676049,-2.298141062,-0.069844268,0.156006098,-0.179345965,N,James
1525788055,0.006794395,0.173777914,-2.304805729,0.006522104,0.193442911,-0.145165384,N,James
1525788055,0.005177697,0.143536552,-2.311549676,0.13739267,0.208351806,-0.199216068,N,James
1525788055,-0.000606513,0.113484442,-2.316628619,0.221549869,0.17557317,-0.315316319,N,James
1525788055,-0.008431576,0.08420359,-2.319722862,0.164361686,0.136548579,-0.445610285,N,James
1525788055,-0.015226426,0.055700437,-2.322472816,0.038929641,0.106590219,-0.570849955,N,James
1525788055,-0.019431862,0.028408259,-2.325407514,-0.014497489,0.061989032,-0.684918404,N,James
1525788055,-0.02094679,0.003358402,-2.329083117,-0.060796194,0.041261226,-0.772090852,N,James
1525788055,-0.020672912,-0.018388381,-2.333524771,-0.073860258,0.028228257,-0.783524811,N,James
1525788055,-0.01968833,-0.037361689,-2.338816815,-0.058085471,0.019470733,-0.677679896,N,James
1525788055,-0.018684706,-0.055053165,-2.344393521,-0.020330895,0.024198275,-0.573726058,N,James
1525788055,-0.018343965,-0.071738439,-2.349970208,0.054794781,0.023217484,-0.527108192,N,James
1525788055,-0.018954471,-0.087232838,-2.354702214,0.121756025,0.017080024,-0.524458647,N,James
1525788055,-0.020458291,-0.10135599,-2.358541519,0.183819279,-0.010545328,-0.544585943,N,James
1525788055,-0.022261486,-0.113974377,-2.361126432,0.217595577,-0.035419673,-0.563573241,N,James
1525788055,-0.023745614,-0.125222036,-2.362893364,0.21343784,-0.053422868,-0.565498054,N,James
1525788055,-0.024211507,-0.135626096,-2.363674863,0.173187271,-0.074419662,-0.557798147,N,James
1525788055,-0.023577344,-0.145495981,-2.364161556,0.101634175,-0.096460238,-0.570441723,N,James
1525788055,-0.022470791,-0.154709599,-2.364999323,0.032256082,-0.116571814,-0.614228666,N,James
1525788055,-0.021448421,-0.162842913,-2.366066748,-0.002411786,-0.12969923,-0.687086403,N,James
1525788055,-0.020852564,-0.169111723,-2.367467626,-0.008010846,-0.146624073,-0.764739096,N,James
1525788055,-0.020831455,-0.173008713,-2.368963562,-0.012668885,-0.15055573,-0.817205429,N,James
1525788055,-0.021193589,-0.174423117,-2.370646048,-0.011813875,-0.152696535,-0.818906963,N,James
1525788056,-0.021781968,-0.173748935,-2.372214052,-0.020463582,-0.158914253,-0.787705243,N,James
1525788056,-0.022747795,-0.17129863,-2.374013032,-0.030992832,-0.164816365,-0.752821028,N,James
1525788056,-0.024182893,-0.167166212,-2.375670345,-0.031454388,-0.171515703,-0.722357988,N,James
1525788056,-0.026004032,-0.16150442,-2.377225226,-0.027056381,-0.178472906,-0.69767338,N,James
1525788056,-0.027891958,-0.154436778,-2.37841914,-0.040467259,-0.183273077,-0.668032467,N,James
1525788056,-0.029247266,-0.146349609,-2.379731174,-0.068832576,-0.176543683,-0.636937082,N,James
1525788056,-0.029809243,-0.137655532,-2.381138211,-0.092700012,-0.167815074,-0.616665423,N,James
1525788056,-0.029978615,-0.128237675,-2.383014299,-0.092723787,-0.15005751,-0.633290648,N,James
1525788056,-0.030412383,-0.117699051,-2.385117666,-0.077499218,-0.120219849,-0.655769467,N,James
1525788056,-0.031492696,-0.105670099,-2.387557744,-0.058837067,-0.082493812,-0.669431567,N,James
1525788056,-0.033011136,-0.092195893,-2.39001952,-0.055315576,-0.055184849,-0.669920146,N,James
1525788056,-0.034579341,-0.077248416,-2.392808132,-0.052124277,-0.019584939,-0.676628113,N,James
1525788056,-0.036191777,-0.060498773,-2.395481338,-0.031753417,0.006081704,-0.68670249,N,James
1525788056,-0.038074282,-0.041652187,-2.398130821,-0.016441807,0.027222771,-0.667286634,N,James
1525788056,-0.040784088,-0.02095338,-2.400481096,-0.015174888,0.051649474,-0.616544664,N,James
1525788056,-0.044114952,0.001201029,-2.402929082,-0.033932835,0.07638108,-0.558117807,N,James
1525788056,-0.047129627,0.024047649,-2.405315454,-0.043294504,0.092770919,-0.497492969,N,James
1525788056,-0.049185034,0.047000679,-2.407705072,-0.04335735,0.124772683,-0.456795394,N,James
1525788056,-0.050349606,0.070032619,-2.409703472,-0.029949453,0.158323765,-0.447791994,N,James
1525788056,-0.050740916,0.093607246,-2.411438172,-0.030054048,0.187876731,-0.456861794,N,James
1525788056,-0.050191694,0.11789588,-2.413198966,-0.053830601,0.219673738,-0.449156046,N,James
1525788056,-0.048642899,0.143092935,-2.415624084,-0.067367002,0.263119042,-0.427818716,N,James
1525788056,-0.046614779,0.169300877,-2.418528186,-0.044003624,0.301839828,-0.409700871,N,James
1525788056,-0.044838617,0.196900474,-2.422013986,0.010327123,0.339383692,-0.389494419,N,James
1525788056,-0.043987206,0.226293731,-2.425271005,0.076131329,0.38176173,-0.36272645,N,James
1525788056,-0.044232975,0.257562053,-2.428078669,0.110570014,0.410195589,-0.326366723,N,James
1525788056,-0.045297278,0.290744251,-2.430367281,0.114533082,0.432249427,-0.279402137,N,James
1525788056,-0.046130206,0.325230973,-2.432380249,0.078608528,0.444832832,-0.21627295,N,James
1525788056,-0.045716015,0.360480125,-2.434502026,0.054924086,0.453202665,-0.141010046,N,James
1525788056,-0.043663128,0.395871117,-2.43683012,0.067235745,0.464576304,-0.045732498,N,James
1525788056,-0.040264422,0.430750161,-2.439058358,0.077805743,0.476222605,0.051074147,N,James
1525788056,-0.03607118,0.464957765,-2.441388616,0.065804213,0.493734181,0.127603412,N,James
1525788056,-0.03165228,0.498688507,-2.443964779,0.060416013,0.489352077,0.210885167,N,James
1525788056,-0.027548049,0.531257375,-2.446854595,0.042867377,0.48386699,0.284466147,N,James
1525788056,-0.023966141,0.562446065,-2.450033984,0.015252143,0.460289538,0.318473279,N,James
1525788056,-0.02076004,0.592305176,-2.453683998,-0.004872277,0.442308247,0.335153341,N,James
1525788056,-0.017883378,0.620764892,-2.45829626,-0.012461886,0.429405332,0.371332765,N,James
1525788056,-0.014741068,0.647655771,-2.463776261,0.012045503,0.42114383,0.409840226,N,James
1525788056,-0.011038171,0.673127175,-2.470442635,0.039865047,0.431768417,0.399061322,N,James
1525788056,-0.007100448,0.698309681,-2.478518287,0.062841967,0.427317262,0.381358504,N,James
1525788056,-0.004555939,0.723204205,-2.487226768,0.12507385,0.417329192,0.39705044,N,James
1525788056,-0.004205573,0.746877912,-2.494456785,0.209430695,0.392134845,0.452846646,N,James
1525788056,-0.004791665,0.768744637,-2.500298026,0.184688047,0.409680486,0.468302488,N,James
1525788056,-0.004374359,0.789095109,-2.505603986,0.151107192,0.416350603,0.45393157,N,James
1525788056,-0.002277656,0.80763071,-2.510307256,0.169878781,0.395380974,0.407122374,N,James
1525788056,0.001845837,0.824850768,-2.513794807,0.163450658,0.373026788,0.324249208,N,James
1525788056,0.007507305,0.841828386,-2.516277571,0.096241504,0.371381044,0.292255998,N,James
1525788056,0.013877165,0.858654494,-2.518034607,0.0060689,0.364706337,0.323177934,N,James
1525788056,0.01964156,0.875150771,-2.519777215,-0.044600025,0.369492531,0.379221559,N,James
0,0,0,0,0,0,0,0,James
1525788058,0.122323128,-0.072299532,-1.97062722,0.073948666,0.0304856,0.077428818,N,James
1525788058,0.120951757,-0.071514903,-1.97054835,0.118375093,0.031588644,0.088225067,N,James
1525788058,0.119895454,-0.071814593,-1.9694369,0.10533978,0.031518608,0.049267828,N,James
1525788058,0.120586334,-0.071955711,-1.966988359,0.044155777,0.039571822,-0.006427944,N,James
1525788058,0.121700832,-0.071114068,-1.964498646,-0.013992339,0.013189629,-0.064241827,N,James
1525788058,0.122145309,-0.069537923,-1.962576379,-0.081050515,-0.005059287,-0.034568489,N,James
1525788058,0.121212885,-0.068400112,-1.962537411,-0.088376455,0.011761859,0.011703789,N,James
1525788058,0.119230811,-0.068117634,-1.963196053,-0.023610406,-0.000956818,0.042508185,N,James
1525788058,0.116981593,-0.068750029,-1.96422596,0.022629365,-3.13E-05,0.056493044,N,James
1525788058,0.115387385,-0.070312593,-1.964517863,0.026281521,-0.006518707,0.049565792,N,James
1525788058,0.114948203,-0.072615881,-1.964683056,-0.019864768,-0.027843833,0.012358665,N,James
1525788058,0.11562075,-0.075167732,-1.965610552,-0.072145097,-0.052147746,-0.030218244,N,James
1525788058,0.115889253,-0.077469257,-1.967296161,-0.094866961,-0.071501896,-0.063901246,N,James
1525788058,0.114619046,-0.079164413,-1.970394165,-0.084057048,-0.08451388,-0.080702543,N,James
1525788058,0.112027615,-0.080296844,-1.974153805,-0.070448115,-0.092005625,-0.083170354,N,James
1525788058,0.109223377,-0.081226369,-1.978631273,-0.037296839,-0.081884757,-0.07243824,N,James
1525788058,0.106610403,-0.081952284,-1.982482615,0.026547439,-0.076230094,-0.102566302,N,James
1525788058,0.104109614,-0.082152117,-1.985752843,0.060018316,-0.075422168,-0.133692563,N,James
1525788058,0.101961173,-0.082063091,-1.987865266,0.060667314,-0.074845165,-0.133007288,N,James
1525788058,0.099915255,-0.082068195,-1.98956905,0.043225795,-0.081945583,-0.137028933,N,James
1525788058,0.097595353,-0.082369464,-1.99087963,0.006542824,-0.083115585,-0.159759521,N,James
1525788058,0.095006197,-0.082693921,-1.992617637,0.014210224,-0.098880827,-0.207389653,N,James
1525788058,0.092049285,-0.082755453,-1.993929029,0.044488363,-0.105961196,-0.274120808,N,James
1525788058,0.088652422,-0.082327484,-1.995030964,0.067799903,-0.115559712,-0.351401687,N,James
1525788058,0.085355527,-0.081301123,-1.995108336,0.058385998,-0.1153455,-0.437382102,N,James
1525788058,0.082461672,-0.079626664,-1.99474687,0.034973428,-0.111082464,-0.527780771,N,James
1525788058,0.079738592,-0.0767447,-1.993534476,0.026934095,-0.104577713,-0.64588201,N,James
1525788058,0.077024126,-0.071939649,-1.992213445,0.013140567,-0.092095509,-0.740086615,N,James
1525788058,0.074037242,-0.065195735,-1.990470134,-0.012182221,-0.074976213,-0.794653118,N,James
1525788058,0.070584353,-0.056501244,-1.989146455,-0.027108774,-0.059156731,-0.861106992,N,James
1525788058,0.067137783,-0.045644053,-1.987912101,-0.041794702,-0.035954133,-0.910274506,N,James
1525788058,0.064342249,-0.032736638,-1.987134361,-0.032006331,-0.010803912,-0.939783514,N,James
1525788058,0.062236681,-0.017622091,-1.985936201,-0.00865902,0.016283849,-0.974564195,N,James
1525788058,0.060733962,-0.00016188,-1.984620384,0.018816918,0.040289171,-0.981427491,N,James
1525788058,0.059861556,0.019308078,-1.982570121,0.054809362,0.071232535,-0.943658113,N,James
1525788058,0.059436705,0.040467435,-1.979957329,0.083164006,0.112447351,-0.897526324,N,James
1525788058,0.059034461,0.063502154,-1.976227991,0.090715908,0.138349622,-0.865158498,N,James
1525788058,0.058222226,0.088644844,-1.971974741,0.066596627,0.148694202,-0.841536403,N,James
1525788058,0.056979305,0.115937432,-1.967463184,-0.002260141,0.171128318,-0.782113671,N,James
1525788058,0.055642858,0.14487758,-1.96372349,-0.069679946,0.193336755,-0.695098102,N,James
1525788058,0.054444681,0.174737944,-1.960766916,-0.09568812,0.201300636,-0.592080712,N,James
1525788058,0.052922584,0.205328392,-1.958846541,-0.089536957,0.211151838,-0.509727061,N,James
1525788058,0.050665887,0.236486138,-1.957385609,-0.067713037,0.229801938,-0.447934031,N,James
1525788058,0.047858418,0.268019698,-1.956250873,-0.053029098,0.256567359,-0.394915402,N,James
1525788058,0.044774721,0.299902169,-1.95502182,-0.038886197,0.278825164,-0.37245059,N,James
1525788058,0.041702827,0.332238866,-1.953654081,-0.05401352,0.272891819,-0.353679419,N,James
1525788058,0.039037899,0.364825454,-1.952328319,-0.109045446,0.27414465,-0.339734316,N,James
1525788058,0.037571785,0.398025663,-1.951584114,-0.172459215,0.293116689,-0.332698286,N,James
1525788058,0.037842796,0.432057459,-1.952072838,-0.212518692,0.32289964,-0.293029308,N,James
1525788058,0.039652401,0.466774488,-1.954260752,-0.230256006,0.380489141,-0.201808989,N,James
1525788058,0.042357817,0.501644812,-1.958333855,-0.230105832,0.445101738,-0.095856428,N,James
1525788058,0.045441085,0.536279635,-1.963896337,-0.199937075,0.492966592,-0.002142191,N,James
1525788058,0.048581535,0.570675537,-1.970495269,-0.167774394,0.536920011,0.061444819,N,James
1525788058,0.05166603,0.605405777,-1.977808781,-0.144912094,0.576557338,0.122718155,N,James
1525788058,0.055235471,0.64056007,-1.985872573,-0.122266054,0.625385046,0.21852231,N,James
1525788058,0.059514958,0.67565962,-1.994551148,-0.106836587,0.682174861,0.381940246,N,James
1525788058,0.064548611,0.709208906,-2.003945751,-0.10670495,0.739795685,0.596789539,N,James
1525788058,0.070860202,0.739195573,-2.01418618,-0.099258661,0.779849052,0.806263089,N,James
1525788058,0.078389901,0.764410738,-2.025174077,-0.050511152,0.793872654,0.942428112,N,James
1525788058,0.085882309,0.784852021,-2.035484008,0.05273214,0.787958264,0.965047419,N,James
1525788058,0.091239166,0.802026893,-2.043730946,0.141899824,0.755494654,0.903342366,N,James
1525788058,0.093532639,0.817438679,-2.049098306,0.157315075,0.706324756,0.853540659,N,James
1525788058,0.093462785,0.831688044,-2.052431222,0.102293521,0.677958131,0.851108551,N,James
1525788058,0.091857716,0.844264693,-2.054471308,0.012857974,0.647293687,0.912883878,N,James
1525788058,0.089905985,0.854370772,-2.056653509,-0.09138605,0.612907231,0.972506642,N,James
1525788058,0.08847051,0.861847719,-2.059920082,-0.137341052,0.593748331,0.984991491,N,James
1525788059,0.087066775,0.867039559,-2.063826415,-0.112680286,0.571498632,0.983959794,N,James
1525788059,0.085411099,0.869960817,-2.067298527,-0.092059255,0.561514378,0.994967997,N,James
1525788059,0.083948033,0.870526558,-2.070586817,-0.094470322,0.550251842,1.009265184,N,James
1525788059,0.082384304,0.8685558,-2.073629075,-0.113319635,0.516219735,1.041199207,N,James
1525788059,0.080737482,0.863734716,-2.077263791,-0.139289051,0.473607063,1.053491712,N,James
1525788059,0.079164487,0.856304435,-2.081612485,-0.125669539,0.43407619,1.019178271,N,James
1525788059,0.077544761,0.846990405,-2.086512247,-0.084794879,0.414894402,0.971484005,N,James
1525788059,0.07570441,0.836057246,-2.091402218,-0.043348491,0.410386443,0.956802964,N,James
1525788059,0.073261692,0.82307625,-2.095873399,-0.012142897,0.405909538,0.950925648,N,James
1525788059,0.069859028,0.807698464,-2.099725921,0.00664115,0.402889431,0.917397738,N,James
1525788059,0.065502561,0.790172503,-2.102546138,-0.01189822,0.408762634,0.860095859,N,James
1525788059,0.060584033,0.770659412,-2.104649938,-0.056089014,0.407378137,0.802057028,N,James
1525788059,0.055858517,0.749178489,-2.106607627,-0.112872005,0.40225935,0.732158959,N,James
1525788059,0.051314702,0.725815108,-2.109061126,-0.133976012,0.366824567,0.659647703,N,James
1525788059,0.046385912,0.70042899,-2.112208852,-0.146200627,0.32377547,0.574808717,N,James
1525788059,0.041390056,0.67364375,-2.116536501,-0.153341502,0.285718381,0.474792778,N,James
1525788059,0.037350667,0.646063337,-2.122167414,-0.160034567,0.263592601,0.402837574,N,James
1525788059,0.034809852,0.617920899,-2.129030499,-0.147492617,0.272975802,0.361450434,N,James
1525788059,0.033260069,0.589688154,-2.136718799,-0.119816139,0.285380423,0.338024259,N,James
1525788059,0.032164427,0.561344425,-2.145197225,-0.094560817,0.304450035,0.374376714,N,James
1525788059,0.031124541,0.531313324,-2.153841186,-0.049137801,0.291288257,0.434432805,N,James
1525788059,0.030400178,0.498605984,-2.16243534,-0.028968409,0.273581326,0.415487528,N,James
1525788059,0.03018406,0.463243786,-2.17098405,-0.014761239,0.26421991,0.322193921,N,James
1525788059,0.031034747,0.425912218,-2.179699981,-0.03806904,0.248143137,0.193014801,N,James
1525788059,0.033262844,0.387955977,-2.189145374,-0.070381761,0.256242037,0.054398835,N,James
1525788059,0.036310672,0.350458274,-2.199787448,-0.068107888,0.277410299,-0.047853827,N,James
