Time,Roll,Pitch,Yaw,AccelX,AccelY,AccelZ,Letter,Name
1525973744,-0.033533973,-0.035150371,2.485751527,0.053923238,-0.255541086,-0.04750526,V,Kevin
1525973744,-0.030621459,-0.034050073,2.482560928,0.026143361,-0.245881259,-0.037791371,V,Kevin
1525973744,-0.027811165,-0.033298487,2.478796182,0.010137746,-0.249692485,-0.033472598,V,Kevin
1525973744,-0.026004227,-0.032348283,2.474378672,0.009706564,-0.249475211,-0.026343226,V,Kevin
1525973744,-0.025556761,-0.030700355,2.469574118,-0.005112968,-0.232676119,-0.029926658,V,Kevin
1525973744,-0.02626418,-0.02832542,2.464742253,0.009725358,-0.230088592,-0.041929364,V,Kevin
1525973744,-0.027070319,-0.02566454,2.460169788,0.015491938,-0.2174647,-0.061517119,V,Kevin
1525973744,-0.027304931,-0.02300583,2.456018829,0.019786989,-0.205559954,-0.083568811,V,Kevin
1525973744,-0.026164972,-0.020448474,2.452136865,0.017581079,-0.204315454,-0.102129042,V,Kevin
1525973744,-0.024165306,-0.018046145,2.448340757,0.021977013,-0.204934806,-0.114941418,V,Kevin
1525973744,-0.022054542,-0.015410995,2.444900553,0.023591273,-0.200941995,-0.114650249,V,Kevin
1525973744,-0.020390916,-0.012264977,2.441956271,0.023699127,-0.203670919,-0.112679303,V,Kevin
1525973744,-0.019137611,-0.008345808,2.439443408,0.022889439,-0.22228919,-0.118458271,V,Kevin
1525973744,-0.018720874,-0.003512966,2.437339794,0.013760557,-0.254535288,-0.117933452,V,Kevin
1525973744,-0.019587996,0.002446634,2.435911722,-0.01297557,-0.284876376,-0.11117202,V,Kevin
1525973744,-0.022273492,0.009625596,2.435108118,-0.048575938,-0.313921928,-0.093022048,V,Kevin
1525973744,-0.026145359,0.017671766,2.434384701,-0.082473762,-0.353148252,-0.075250685,V,Kevin
1525973744,-0.029229258,0.025283147,2.432956735,-0.106343329,-0.380481273,-0.068465114,V,Kevin
1525973744,-0.029839732,0.031163286,2.430270134,-0.12586461,-0.368118495,-0.075042427,V,Kevin
1525973744,-0.028224547,0.035020626,2.425998358,-0.11374902,-0.343511313,-0.071781456,V,Kevin
1525973744,-0.025443086,0.037969126,2.421131699,-0.059264272,-0.325168669,-0.051459193,V,Kevin
1525973744,-0.023217921,0.041180312,2.417007453,-0.003537247,-0.30409193,-0.023089767,V,Kevin
1525973744,-0.023130651,0.045699621,2.414420725,0.046343576,-0.297852665,-0.000594079,V,Kevin
1525973744,-0.026139798,0.052385815,2.413366245,0.05248341,-0.29244101,0.037456334,V,Kevin
1525973744,-0.032866554,0.061560375,2.413548026,0.031409841,-0.290239364,0.07015276,V,Kevin
1525973744,-0.041255499,0.072609369,2.413804857,-0.028643321,-0.27614826,0.100352526,V,Kevin
1525973744,-0.048037389,0.082436971,2.412355112,-0.073726185,-0.227837026,0.103288174,V,Kevin
1525973744,-0.050474834,0.088498554,2.407683773,-0.112616353,-0.143016458,0.088155985,V,Kevin
1525973744,-0.049578816,0.090411656,2.399902975,-0.093542472,-0.075757608,0.099367201,V,Kevin
1525973744,-0.047369413,0.090031228,2.389786918,-0.060811266,-0.020487688,0.116155386,V,Kevin
1525973744,-0.046061775,0.089335835,2.378771057,-0.006567329,0.041212901,0.125403166,V,Kevin
1525973744,-0.04667778,0.089666068,2.368587023,0.052225944,0.108451605,0.121088028,V,Kevin
1525973744,-0.048830924,0.091532812,2.360352766,0.092583016,0.182454243,0.118177176,V,Kevin
1525973744,-0.05121517,0.09433298,2.353846752,0.093888149,0.253403336,0.107743442,V,Kevin
1525973744,-0.053017903,0.097172804,2.348066708,0.084313504,0.325093091,0.093981564,V,Kevin
1525973744,-0.052443694,0.099272055,2.342215989,0.071235061,0.380343825,0.082484126,V,Kevin
1525973744,-0.049807012,0.10013823,2.335271511,0.047416039,0.433451772,0.062421024,V,Kevin
1525973744,-0.047413474,0.100597547,2.326541077,0.03853488,0.474405617,0.06288749,V,Kevin
1525973744,-0.047275149,0.101557945,2.316197582,0.039552495,0.520847559,0.070533395,V,Kevin
1525973744,-0.050049201,0.103019871,2.305345244,0.069263801,0.565026462,0.056272984,V,Kevin
1525973744,-0.054972053,0.105242766,2.295807998,0.11887987,0.598670423,0.026961446,V,Kevin
1525973744,-0.059254622,0.107918917,2.289080161,0.155906081,0.6040169,-0.010354817,V,Kevin
1525973744,-0.060469716,0.110290305,2.285088409,0.158927381,0.593526304,-0.054843724,V,Kevin
1525973744,-0.057496323,0.11194675,2.282759895,0.139319301,0.570850015,-0.073117673,V,Kevin
1525973744,-0.051884471,0.113237302,2.281318108,0.115936399,0.546467125,-0.065999627,V,Kevin
1525973744,-0.046591084,0.11480055,2.280730208,0.096591145,0.520752788,-0.027512074,V,Kevin
1525973744,-0.043579155,0.116845737,2.281066415,0.080637075,0.483187705,0.004155457,V,Kevin
1525973744,-0.042463672,0.119078439,2.282004238,0.069371969,0.416282594,0.012561798,V,Kevin
1525973744,-0.041749346,0.121137349,2.283025128,0.057620935,0.345359117,-0.001875997,V,Kevin
1525973744,-0.039789354,0.123288807,2.283793792,0.04652648,0.283605993,-0.028181851,V,Kevin
1525973744,-0.035749578,0.126288445,2.284329059,0.041896533,0.229178727,-0.052954972,V,Kevin
1525973744,-0.029863369,0.130351408,2.284964695,0.048251856,0.199593171,-0.060180128,V,Kevin
1525973744,-0.022990969,0.135031156,2.286374615,0.046629164,0.195442721,-0.066051126,V,Kevin
1525973744,-0.015931459,0.139575442,2.288699381,0.045911968,0.192497939,-0.068261147,V,Kevin
1525973744,-0.009936569,0.14336092,2.291599758,0.063759029,0.173983037,-0.047416806,V,Kevin
1525973744,-0.005948582,0.145900049,2.294627641,0.069819674,0.146954626,0.015114784,V,Kevin
0,0,0,0,0,0,0,0,Kevin
1525973745,0.081737554,0.122042578,2.617909876,-0.145080417,0.114613995,0.065740526,V,Kevin
1525973745,0.079534385,0.122796119,2.617194267,-0.104197145,0.125768393,0.073637426,V,Kevin
1525973745,0.076649094,0.123472086,2.616728828,-0.101747938,0.151127964,0.054368854,V,Kevin
1525973745,0.073680435,0.12449807,2.616665606,-0.128021449,0.179215163,0.060658634,V,Kevin
1525973745,0.070853636,0.126002284,2.616715295,-0.124142423,0.180768624,0.058278084,V,Kevin
1525973745,0.068107748,0.127531068,2.61651226,-0.129285261,0.180789769,0.064911962,V,Kevin
1525973745,0.065488444,0.128511756,2.616003045,-0.15213649,0.199889883,0.067493379,V,Kevin
1525973745,0.062873888,0.128683683,2.61522889,-0.164043292,0.207613483,0.079982042,V,Kevin
1525973745,0.060045029,0.128185825,2.614180246,-0.163627326,0.221783429,0.089571655,V,Kevin
1525973745,0.057038035,0.127346278,2.613030403,-0.162258387,0.244342446,0.086587548,V,Kevin
1525973745,0.053981755,0.126603662,2.611896579,-0.161555931,0.268050373,0.081341207,V,Kevin
1525973745,0.050926228,0.126102333,2.610748978,-0.138970479,0.284490317,0.088597536,V,Kevin
1525973745,0.048274751,0.125103741,2.609479352,-0.127178788,0.316946864,0.090485632,V,Kevin
1525973745,0.046968007,0.122790847,2.608047952,-0.122799627,0.351608485,0.084973574,V,Kevin
1525973745,0.04682994,0.118905255,2.606485377,-0.102527812,0.383853525,0.093336701,V,Kevin
1525973745,0.047072816,0.113980882,2.605122419,-0.085370094,0.416621208,0.109064102,V,Kevin
1525973745,0.046679188,0.108998978,2.604231976,-0.071455508,0.437533885,0.128450215,V,Kevin
1525973745,0.045397233,0.104256696,2.603738257,-0.061172213,0.446856618,0.13546747,V,Kevin
1525973745,0.04262408,0.099580636,2.603588892,-0.050838187,0.433858275,0.127595544,V,Kevin
1525973745,0.037978189,0.094970958,2.603882239,-0.052583724,0.428522706,0.113000929,V,Kevin
1525973745,0.031349956,0.090661933,2.604745758,-0.05665249,0.403312445,0.104519248,V,Kevin
1525973745,0.022796778,0.08638563,2.605584605,-0.061345056,0.397053987,0.085764408,V,Kevin
1525973745,0.013352461,0.081820188,2.605654458,-0.072740376,0.383151054,0.049590051,V,Kevin
1525973745,0.00433658,0.076595821,2.604724956,-0.05524243,0.328321487,0.01495713,V,Kevin
1525973745,-0.003546675,0.070417965,2.603170168,-0.049074426,0.290177882,-0.025082886,V,Kevin
1525973745,-0.009956639,0.063449997,2.601688513,-0.039669883,0.261054516,-0.048753619,V,Kevin
1525973745,-0.01506055,0.055960406,2.600713918,-0.01410788,0.212150693,-0.070846677,V,Kevin
1525973745,-0.019152338,0.049096502,2.600642357,0.019601114,0.13654016,-0.070998788,V,Kevin
1525973745,-0.022229202,0.04379525,2.600856571,0.029804934,0.070316285,-0.052932978,V,Kevin
1525973745,-0.024490199,0.039889079,2.600417881,0.025185436,0.042365685,-0.045482934,V,Kevin
1525973745,-0.02637886,0.036757296,2.599223807,0.032461502,0.003698483,-0.008713543,V,Kevin
1525973745,-0.027859096,0.033243431,2.59766866,0.042290173,-0.029430538,0.035955429,V,Kevin
1525973745,-0.028740965,0.02816687,2.5962243,0.038857445,-0.0582016,0.055815876,V,Kevin
1525973745,-0.028833605,0.021599323,2.594892651,0.046736702,-0.125268206,0.060020149,V,Kevin
1525973745,-0.028453465,0.013745191,2.593137215,0.041569497,-0.18211706,0.050571978,V,Kevin
1525973745,-0.027774545,0.005119561,2.590555783,0.042312235,-0.232200414,0.022107899,V,Kevin
1525973745,-0.026629877,-0.003555191,2.586883344,0.035171486,-0.255828738,-0.001367927,V,Kevin
1525973745,-0.02496905,-0.01200216,2.581921155,0.044862118,-0.259468913,-0.027361274,V,Kevin
1525973745,-0.022395796,-0.020011461,2.575799894,0.062642127,-0.258092999,-0.050240397,V,Kevin
1525973745,-0.019298094,-0.027897791,2.568830228,0.082399741,-0.239991337,-0.067729175,V,Kevin
1525973745,-0.016366932,-0.035766809,2.561851012,0.103895411,-0.220161647,-0.085658073,V,Kevin
1525973745,-0.01405548,-0.043022883,2.555341728,0.132633314,-0.216669887,-0.100068808,V,Kevin
1525973745,-0.012280492,-0.049349683,2.549412907,0.157513648,-0.214307681,-0.113780558,V,Kevin
1525973745,-0.010525375,-0.054568603,2.544526285,0.175899535,-0.23181814,-0.122423947,V,Kevin
1525973745,-0.008593012,-0.05899387,2.540208948,0.155321732,-0.224456489,-0.121710598,V,Kevin
1525973745,-0.006862749,-0.062926118,2.53548956,0.129255116,-0.227542192,-0.114276886,V,Kevin
1525973745,-0.005910808,-0.066604136,2.530185471,0.123298794,-0.246990085,-0.1025002,V,Kevin
1525973745,-0.006067921,-0.070226459,2.524707132,0.107203439,-0.228127733,-0.102413058,V,Kevin
1525973745,-0.007286316,-0.073463707,2.519766011,0.114978388,-0.238909721,-0.119697571,V,Kevin
1525973745,-0.008869377,-0.075831379,2.515573918,0.117791526,-0.256163388,-0.138060153,V,Kevin
1525973745,-0.009994916,-0.077224612,2.511914242,0.091492668,-0.259704024,-0.160973847,V,Kevin
1525973745,-0.010386533,-0.077868918,2.508213099,0.082422137,-0.28532505,-0.168123066,V,Kevin
1525973745,-0.009782437,-0.078074715,2.504405429,0.077852458,-0.29370892,-0.154049158,V,Kevin
1525973745,-0.008433903,-0.078299281,2.500430418,0.062317267,-0.285708308,-0.140748799,V,Kevin
1525973745,-0.007420731,-0.078732411,2.496171344,0.050396942,-0.273933083,-0.13670069,V,Kevin
1525973745,-0.007263627,-0.078900588,2.491520468,0.027672485,-0.2625193,-0.162256002,V,Kevin
1525973745,-0.007731816,-0.077842307,2.486302621,0.025500074,-0.270283878,-0.194754124,V,Kevin
1525973745,-0.008385561,-0.075198432,2.480943607,0.034591623,-0.275490731,-0.211647153,V,Kevin
1525973745,-0.008741591,-0.07119986,2.475902792,0.031576999,-0.265796095,-0.203530014,V,Kevin
1525973745,-0.00799348,-0.066678358,2.471418333,0.04326921,-0.259988338,-0.175563395,V,Kevin
1525973745,-0.006425735,-0.062484706,2.467573272,0.03943317,-0.23433432,-0.149616182,V,Kevin
1525973745,-0.004473663,-0.058306271,2.464182704,0.033564556,-0.233840868,-0.121933341,V,Kevin
1525973745,-0.002677494,-0.053546015,2.46094982,0.031436469,-0.251686335,-0.090059876,V,Kevin
1525973745,-0.001158837,-0.047985413,2.457795813,0.025068026,-0.273781836,-0.057822883,V,Kevin
1525973745,-2.03E-06,-0.042162762,2.454645047,0.021501666,-0.29124999,-0.020282626,V,Kevin
1525973745,0.000454069,-0.036716718,2.451695689,0.019199558,-0.304332376,0.013318241,V,Kevin
1525973745,0.000263363,-0.032013441,2.449182174,0.00593184,-0.306620389,0.029471099,V,Kevin
1525973745,-0.000259725,-0.027864247,2.446913836,-0.024001852,-0.32122612,0.004891336,V,Kevin
1525973745,-0.000603785,-0.023658247,2.444157386,-0.051154196,-0.355321079,-0.034764886,V,Kevin
1525973745,-0.00118385,-0.018872793,2.440827656,-0.060355056,-0.376812339,-0.062282085,V,Kevin
1525973746,-0.002416733,-0.01323597,2.437284188,-0.05457506,-0.386190891,-0.07141012,V,Kevin
1525973746,-0.004019322,-0.006863445,2.433920197,-0.046700999,-0.38760069,-0.070069492,V,Kevin
1525973746,-0.005618807,-0.000396707,2.43127243,-0.034588132,-0.385787934,-0.062912583,V,Kevin
1525973746,-0.006457255,0.005370009,2.429946747,-0.032361243,-0.388718754,-0.049015999,V,Kevin
1525973746,-0.005706711,0.010190328,2.429530774,-0.055923864,-0.385348171,-0.03519392,V,Kevin
1525973746,-0.003516353,0.014227534,2.429083603,-0.065560549,-0.389459461,-0.017868638,V,Kevin
1525973746,-0.000890863,0.018624754,2.427128495,-0.098566078,-0.37792173,-0.007589579,V,Kevin
1525973746,3.09E-05,0.024217646,2.423140746,-0.095505089,-0.35417217,0.023540974,V,Kevin
1525973746,-0.001181193,0.030976151,2.417489647,-0.097864173,-0.31366381,0.044929743,V,Kevin
1525973746,-0.003149385,0.038090903,2.410437234,-0.086910278,-0.258106649,0.061784923,V,Kevin
1525973746,-0.003785321,0.043905244,2.402963339,-0.059038773,-0.200493634,0.068349838,V,Kevin
1525973746,-0.001674831,0.047459221,2.395985182,-0.037709989,-0.117490843,0.075044513,V,Kevin
1525973746,0.002060293,0.049061512,2.390168136,-0.007505201,-0.029617224,0.085846007,V,Kevin
1525973746,0.004821082,0.050293404,2.385729773,0.049719945,0.058756091,0.102575243,V,Kevin
1525973746,0.004543895,0.052751574,2.382755558,0.096811317,0.135170341,0.113390505,V,Kevin
1525973746,0.001054641,0.057476021,2.379963581,0.067138627,0.186518475,0.096645296,V,Kevin
1525973746,-0.004524812,0.064649002,2.374660474,0.027510339,0.176115215,0.099692166,V,Kevin
1525973746,-0.011579014,0.072481786,2.366056519,0.012921643,0.182144284,0.116478622,V,Kevin
1525973746,-0.01836577,0.078909649,2.355344955,0.002026461,0.267014444,0.12719804,V,Kevin
1525973746,-0.022844397,0.082167452,2.343931421,0.035826866,0.350873858,0.105741084,V,Kevin
1525973746,-0.024430235,0.082277849,2.333184433,0.092765577,0.434312105,0.058300912,V,Kevin
1525973746,-0.023715015,0.080273252,2.324298254,0.131165117,0.513536692,0.030053616,V,Kevin
1525973746,-0.022709737,0.077725717,2.318248899,0.17536445,0.538890123,0.008900285,V,Kevin
1525973746,-0.022238612,0.076290332,2.315029957,0.191956639,0.534559846,0.00224638,V,Kevin
1525973746,-0.022178804,0.076556466,2.313663078,0.173250332,0.506779552,-0.008331716,V,Kevin
1525973746,-0.022767668,0.078565745,2.312973529,0.136495531,0.454247892,-0.016786098,V,Kevin
1525973746,-0.02408245,0.082144844,2.312076345,0.090298362,0.429342538,0.00305289,V,Kevin
1525973746,-0.025568535,0.086137474,2.310225124,0.057163469,0.419343978,0.015070796,V,Kevin
1525973746,-0.027162932,0.08942845,2.307490264,0.054364294,0.417632669,0.033249438,V,Kevin
1525973746,-0.028551743,0.090791563,2.304788168,0.055117905,0.422835469,0.047050059,V,Kevin
1525973746,-0.028864535,0.090320058,2.302622706,0.068705656,0.420611143,0.010172784,V,Kevin
1525973746,-0.027739305,0.089517525,2.301377883,0.098806947,0.400311112,-0.029121697,V,Kevin
1525973746,-0.025900224,0.089563099,2.301425904,0.111593701,0.390987575,-0.053048193,V,Kevin
1525973746,-0.023915719,0.0911218,2.302815052,0.114542991,0.375907868,-0.072792888,V,Kevin
1525973746,-0.021103076,0.094210795,2.304853882,0.090969481,0.360459447,-0.089388311,V,Kevin
1525973746,-0.016703881,0.098320356,2.306931085,0.078969851,0.340502113,-0.090280294,V,Kevin
1525973746,-0.010906477,0.102722934,2.30886197,0.073608175,0.325229138,-0.084767759,V,Kevin
1525973746,-0.004518571,0.106835652,2.310576121,0.079566032,0.314060509,-0.061482549,V,Kevin
1525973746,0.001686036,0.110057097,2.312200569,0.080309644,0.290529639,-0.00037533,V,Kevin
0,0,0,0,0,0,0,0,Kevin
1525973747,0.034428202,0.124920228,2.684999661,0.004771993,0.023872323,0.001141131,V,Kevin
1525973747,0.03459054,0.125655229,2.684786782,-0.010034241,0.02502881,-0.002481043,V,Kevin
1525973747,0.034398126,0.126634172,2.684344151,-0.01023595,0.024825037,-0.002597511,V,Kevin
1525973747,0.033588744,0.127750581,2.683753081,-0.003432058,0.020713925,-0.007228374,V,Kevin
1525973747,0.03253563,0.128695482,2.683102018,-0.005130745,0.026274472,-0.00382036,V,Kevin
1525973747,0.031414448,0.129274321,2.68233177,-0.006412696,0.031914428,-0.00224179,V,Kevin
1525973747,0.030507377,0.129523337,2.681430226,-0.00331538,0.041774407,0.003033459,V,Kevin
1525973747,0.029623179,0.129574883,2.680577337,0.000811337,0.05641292,0.00680685,V,Kevin
1525973747,0.028800809,0.129737728,2.679952031,0.00049792,0.076578662,0.006275535,V,Kevin
1525973747,0.028198508,0.129944917,2.679445766,0.001278777,0.089113221,0.009836316,V,Kevin
1525973747,0.02752552,0.130068105,2.679007317,-0.001029192,0.103776991,0.008725047,V,Kevin
1525973747,0.026358273,0.130347891,2.678631018,-0.001107229,0.114415124,0.018302441,V,Kevin
1525973747,0.024648602,0.130913592,2.678382511,0.002984835,0.124863699,0.032752573,V,Kevin
1525973747,0.022438213,0.13162651,2.678560852,-0.006098451,0.14183636,0.03635776,V,Kevin
1525973747,0.020134808,0.132473356,2.679102603,-0.020933606,0.162252858,0.036065996,V,Kevin
1525973747,0.018163493,0.13328906,2.67970317,-0.023616631,0.168829188,0.041412234,V,Kevin
1525973747,0.016902818,0.133795478,2.680188138,-0.036892556,0.186100513,0.042343259,V,Kevin
1525973747,0.016129592,0.133957979,2.680532961,-0.054024555,0.209729567,0.055746734,V,Kevin
1525973747,0.015092028,0.134044284,2.680701356,-0.064928614,0.22109136,0.074046493,V,Kevin
1525973747,0.013572912,0.134134073,2.680730747,-0.080604509,0.232014075,0.093739927,V,Kevin
1525973747,0.011813275,0.13388858,2.680373008,-0.09898755,0.256001741,0.098998129,V,Kevin
1525973747,0.010781625,0.132974482,2.679693396,-0.105504349,0.270263016,0.095911682,V,Kevin
1525973747,0.011313579,0.131017163,2.678887957,-0.099518985,0.25668025,0.087450683,V,Kevin
1525973747,0.01313957,0.128144872,2.677897237,-0.097565152,0.259935558,0.073532701,V,Kevin
1525973747,0.01529033,0.124955194,2.676463964,-0.093158193,0.258953393,0.068915248,V,Kevin
1525973747,0.016671669,0.122073887,2.674717934,-0.07385885,0.244649947,0.066242278,V,Kevin
1525973747,0.017372798,0.119797379,2.672962457,-0.067342021,0.246143728,0.063758492,V,Kevin
1525973747,0.017882845,0.117849892,2.671336194,-0.061489549,0.237267226,0.05932647,V,Kevin
1525973747,0.018768453,0.116118032,2.669505183,-0.068705052,0.235654011,0.053271592,V,Kevin
1525973747,0.019829296,0.114374714,2.667195233,-0.074477501,0.23270157,0.06967175,V,Kevin
1525973747,0.020489279,0.11246748,2.664573389,-0.067599617,0.227831125,0.08897835,V,Kevin
1525973747,0.0202226,0.110312036,2.661944055,-0.05316411,0.234783262,0.109837949,V,Kevin
1525973747,0.019246635,0.107447622,2.659663462,-0.037231382,0.225405067,0.106002629,V,Kevin
1525973747,0.018392467,0.103660114,2.657516397,-0.024991315,0.203206018,0.086794794,V,Kevin
1525973747,0.018555707,0.099065087,2.655260627,-0.019897997,0.173900068,0.056540728,V,Kevin
1525973747,0.019818255,0.094145022,2.65262596,-0.022735182,0.134884298,0.031280041,V,Kevin
1525973747,0.021450926,0.089682809,2.649223889,-0.022812665,0.122857317,0.010598838,V,Kevin
1525973747,0.022385111,0.086375262,2.645504697,-0.006918935,0.125086248,0.005253911,V,Kevin
1525973747,0.022562086,0.083909996,2.641909173,0.007731605,0.143580228,0.009823561,V,Kevin
1525973747,0.022561359,0.081148403,2.63877893,0.02454238,0.158833414,0.0164904,V,Kevin
1525973747,0.023116303,0.077230022,2.636444369,0.03396149,0.12444026,0.008151174,V,Kevin
1525973747,0.024410496,0.072143325,2.634639217,0.034310203,0.065534741,-0.013884664,V,Kevin
1525973747,0.026349065,0.066671683,2.632846986,0.041308954,0.003344104,-0.034672558,V,Kevin
1525973747,0.028557991,0.06183993,2.630969797,0.052311018,-0.061353166,-0.028166831,V,Kevin
1525973747,0.030706623,0.057417425,2.628514144,0.042407878,-0.084673442,-0.002362728,V,Kevin
1525973747,0.031976117,0.052286753,2.624926703,0.054941311,-0.094404548,0.016616523,V,Kevin
1525973747,0.032237715,0.046195567,2.620183999,0.06239149,-0.076745667,0.009522557,V,Kevin
1525973747,0.031775391,0.039544275,2.615024028,0.079720244,-0.074144006,-0.01147902,V,Kevin
1525973747,0.031276351,0.03294383,2.610317041,0.096583851,-0.089285031,-0.053918362,V,Kevin
1525973747,0.031105652,0.0271408,2.607010709,0.109276414,-0.118263535,-0.088956118,V,Kevin
1525973747,0.031445062,0.022371315,2.605349233,0.104951039,-0.147354066,-0.091915727,V,Kevin
