Time,Roll,Pitch,Yaw,AccelX,AccelY,AccelZ,Letter,Name
1525788582,0.198227141,-0.125877911,-1.898966643,-0.651794255,-0.052807093,-0.326244414,Z,James
1525788582,0.197372921,-0.123843172,-1.899337923,-0.658566117,-0.052542955,-0.293267131,Z,James
1525788582,0.196497923,-0.12150996,-1.901303746,-0.664636791,-0.053156972,-0.257065892,Z,James
1525788582,0.196003723,-0.119238564,-1.90492029,-0.664574981,-0.045240998,-0.247730494,Z,James
1525788582,0.19624307,-0.11680838,-1.909877438,-0.66001153,-0.030147672,-0.212599337,Z,James
1525788582,0.197262024,-0.11441436,-1.916351139,-0.644838095,-0.020659044,-0.168855667,Z,James
1525788582,0.198826266,-0.112087863,-1.92403621,-0.628423572,-0.010275543,-0.129337668,Z,James
1525788582,0.200606289,-0.109562376,-1.933072925,-0.594812512,-0.007063642,-0.095326722,Z,James
1525788582,0.202496662,-0.107084238,-1.943007136,-0.576840401,0.000786319,-0.016796649,Z,James
1525788582,0.205115527,-0.105332109,-1.953910279,-0.551504672,-0.008411974,0.027871609,Z,James
1525788582,0.208377464,-0.104386873,-1.965394459,-0.543393135,-0.021555804,0.038822889,Z,James
1525788582,0.211563116,-0.104313859,-1.977743959,-0.542190492,-0.035689116,-0.005790651,Z,James
1525788583,0.214517505,-0.104686134,-1.9909888,-0.549601197,-0.050097443,-0.062800527,Z,James
1525788583,0.21757514,-0.104919481,-2.005590293,-0.566131234,-0.033636391,-0.087752938,Z,James
1525788583,0.220932597,-0.104986034,-2.021598332,-0.584540725,-0.009288527,-0.088943779,Z,James
1525788583,0.224296038,-0.105032262,-2.039570556,-0.587634206,0.037677839,-0.068050027,Z,James
1525788583,0.227216444,-0.105324775,-2.059382629,-0.584003448,0.079058699,-0.043034256,Z,James
1525788583,0.230054867,-0.106200498,-2.080939034,-0.544373155,0.109971918,-0.034654498,Z,James
1525788583,0.233398096,-0.107655462,-2.103668457,-0.476436317,0.146565422,-0.041062236,Z,James
1525788583,0.237221629,-0.109407767,-2.127303944,-0.404618382,0.174593329,-0.042850196,Z,James
1525788583,0.241284684,-0.111228104,-2.151259867,-0.351395816,0.201501101,-0.057521164,Z,James
1525788583,0.245035308,-0.112676274,-2.17564592,-0.300363183,0.223804682,-0.086239755,Z,James
1525788583,0.247894095,-0.113200352,-2.200584369,-0.22581771,0.226991817,-0.078719795,Z,James
1525788583,0.249610191,-0.112868552,-2.225804167,-0.184434563,0.258754611,-0.050935626,Z,James
1525788583,0.249876574,-0.111868171,-2.251549736,-0.138179451,0.264051646,-0.025883198,Z,James
1525788583,0.248287741,-0.110442212,-2.277894557,-0.097183153,0.244350642,-0.004191935,Z,James
1525788583,0.24477861,-0.108625096,-2.304232874,-0.078468144,0.225786388,-0.020039558,Z,James
1525788583,0.239411644,-0.105943474,-2.331108413,-0.065864414,0.20593062,-0.028674364,Z,James
1525788583,0.233078312,-0.102342241,-2.358494241,-0.061521739,0.201272592,0.021732628,Z,James
1525788583,0.227458175,-0.098820663,-2.386264495,-0.0528014,0.201938242,0.111991465,Z,James
1525788583,0.223486767,-0.096852965,-2.413946312,-0.009563282,0.200615883,0.173593998,Z,James
1525788583,0.220701861,-0.097197473,-2.441419705,0.055174783,0.202851743,0.157768846,Z,James
1525788583,0.218197607,-0.099304341,-2.468578245,0.107441619,0.213038355,0.059202194,Z,James
1525788583,0.214955529,-0.101493064,-2.495652477,0.146131098,0.231627867,-0.013454258,Z,James
1525788583,0.210549925,-0.102912139,-2.522883295,0.201287746,0.249991581,-0.049657702,Z,James
1525788583,0.204541046,-0.103066944,-2.550370678,0.274202168,0.281148642,-0.076411009,Z,James
1525788583,0.197005551,-0.101439846,-2.577599587,0.362569243,0.310080469,-0.039505541,Z,James
1525788583,0.188409226,-0.098486784,-2.604189963,0.44012174,0.332443237,0.022892416,Z,James
1525788583,0.179904074,-0.095164913,-2.629405443,0.511983693,0.337458521,0.101815104,Z,James
1525788583,0.172897352,-0.092701955,-2.653008438,0.575146198,0.328191876,0.142237663,Z,James
1525788583,0.167527503,-0.091655235,-2.674693742,0.624985814,0.323206931,0.117771447,Z,James
1525788583,0.16337043,-0.091350795,-2.694524898,0.665273488,0.323250711,0.079891205,Z,James
1525788583,0.159731229,-0.091068491,-2.712513405,0.685325742,0.310790718,0.072366595,Z,James
1525788583,0.15607053,-0.090916436,-2.728796331,0.675190806,0.297926426,0.061082125,Z,James
1525788583,0.152465386,-0.090847351,-2.743631734,0.671199679,0.301321626,0.008783519,Z,James
1525788583,0.148644745,-0.089998109,-2.757409552,0.689156055,0.304852962,-0.027404666,Z,James
1525788583,0.144382656,-0.087986647,-2.77019106,0.699890971,0.32907325,-0.025173724,Z,James
1525788583,0.140708851,-0.08522237,-2.782264903,0.716114223,0.339044571,-0.003009021,Z,James
1525788583,0.138408315,-0.082077567,-2.793437756,0.683084786,0.326828033,0.03799063,Z,James
1525788583,0.136757576,-0.079222147,-2.803554917,0.66696763,0.319511831,0.014030099,Z,James
1525788583,0.134313968,-0.075765558,-2.812085082,0.627337933,0.273428023,-0.018517673,Z,James
1525788583,0.130700802,-0.071188679,-2.818794279,0.584753275,0.232551858,0.01416707,Z,James
1525788583,0.127297271,-0.066295698,-2.823733698,0.533496618,0.21204266,0.090681791,Z,James
1525788583,0.125092778,-0.062232825,-2.826969441,0.520738423,0.172731653,0.142700672,Z,James
1525788583,0.124103716,-0.059169718,-2.828005234,0.51197505,0.10872674,0.191347599,Z,James
0,0,0,0,0,0,0,0,James
1525788584,0.069033755,0.330992545,-2.027511291,-0.013339639,-0.007873356,-0.01901108,Z,James
1525788584,0.069405938,0.334818665,-2.029056747,0.026755452,-0.025451779,0.02576828,Z,James
1525788584,0.070342781,0.338127713,-2.030047428,0.025858015,-0.023289561,0.064869344,Z,James
1525788584,0.071885544,0.340316212,-2.030335205,0.013991058,0.003066182,0.044401526,Z,James
1525788584,0.073313148,0.34128774,-2.030296923,0.00313592,0.006301165,0.062076986,Z,James
1525788584,0.075168168,0.341259004,-2.030117126,0.00545083,0.013659358,0.033926487,Z,James
1525788584,0.076442716,0.340578044,-2.03003433,0.007073969,0.015901506,-0.009318173,Z,James
1525788584,0.076997443,0.339936837,-2.029854331,0.010091469,0.007454038,-0.052449346,Z,James
1525788584,0.076902201,0.339813355,-2.029711129,0.002975687,0.000440657,-0.061510861,Z,James
1525788584,0.076332959,0.340266738,-2.029564369,-0.008928835,-0.002916098,-0.044515491,Z,James
1525788584,0.075615056,0.340920957,-2.029548677,-0.008237541,-0.002299488,-0.044682026,Z,James
1525788584,0.075386957,0.341415659,-2.029957384,-0.032607868,-0.026689857,0.000976026,Z,James
1525788584,0.075345342,0.341450305,-2.030776008,-0.021017,-0.028885007,-0.003427088,Z,James
1525788584,0.075296961,0.341140367,-2.03176323,-0.017393515,-0.029497474,-0.014718533,Z,James
1525788584,0.07535274,0.34061768,-2.03283483,-0.023471057,-0.021963984,-0.021063745,Z,James
1525788584,0.07583592,0.33993328,-2.033866075,-0.027436733,-0.010859847,-0.015896022,Z,James
1525788584,0.076457723,0.339177485,-2.034738158,-0.025080293,-0.005240113,-0.018359959,Z,James
1525788584,0.076887661,0.338580701,-2.035370775,-0.026018575,0.002253711,-0.016545236,Z,James
1525788584,0.077027283,0.338339067,-2.035978714,-0.024355516,0.009426296,-0.00600785,Z,James
1525788584,0.076785622,0.338158355,-2.036274865,-0.035149679,0.010354429,0.013127685,Z,James
1525788584,0.076591444,0.337651904,-2.036532159,-0.054221213,0.018650413,0.009952188,Z,James
1525788584,0.076433459,0.33683394,-2.036659058,-0.068055049,0.008158684,-0.021184385,Z,James
1525788584,0.075976194,0.336113542,-2.036689027,-0.105637178,-0.012693435,-0.043695688,Z,James
1525788584,0.075347007,0.33562165,-2.036731294,-0.167984337,-0.02367115,-0.04875344,Z,James
1525788584,0.074823246,0.335199559,-2.03730463,-0.218893185,-0.027792871,-0.058312893,Z,James
1525788584,0.074625165,0.334919342,-2.038481507,-0.248483419,-0.01780358,-0.059336185,Z,James
1525788584,0.074948119,0.334789219,-2.040387314,-0.253795683,-0.01470688,-0.051870048,Z,James
1525788585,0.075389687,0.334711027,-2.042961581,-0.249406964,-0.007914275,-0.045970619,Z,James
1525788585,0.075495339,0.334688082,-2.046188513,-0.229380682,-0.001878202,-0.052959144,Z,James
1525788585,0.075051364,0.334866124,-2.049742236,-0.20520021,0.006804347,-0.05747205,Z,James
1525788585,0.074344983,0.335109222,-2.053328785,-0.206649959,0.017348886,-0.047125995,Z,James
1525788585,0.073501622,0.335001187,-2.056496122,-0.227251127,0.02698195,-0.05359304,Z,James
1525788585,0.072368305,0.334478101,-2.059456106,-0.266372442,0.035368532,-0.078078091,Z,James
1525788585,0.070842715,0.333853055,-2.062443413,-0.309230626,0.026782453,-0.106853783,Z,James
1525788585,0.069288282,0.333317875,-2.06603591,-0.355446219,0.025941074,-0.120415866,Z,James
1525788585,0.068415605,0.332985495,-2.070667305,-0.367249966,0.023780644,-0.141704559,Z,James
1525788585,0.067499229,0.333189534,-2.076408227,-0.348559141,0.011171341,-0.158603787,Z,James
1525788585,0.066299595,0.334102186,-2.082993901,-0.325633943,0.002008647,-0.160779357,Z,James
1525788585,0.06508113,0.335670235,-2.090079374,-0.340214133,-0.005131632,-0.1353544,Z,James
1525788585,0.06435423,0.337613394,-2.097421466,-0.367121637,-0.003068626,-0.100367069,Z,James
1525788585,0.064902991,0.339287209,-2.10514889,-0.387988031,0.004888386,-0.058459342,Z,James
1525788585,0.067602864,0.340425692,-2.113420373,-0.405914158,0.015605301,-0.041306376,Z,James
1525788585,0.071397719,0.341525117,-2.12257573,-0.426607251,0.024209797,-0.004003406,Z,James
1525788585,0.074716578,0.342436725,-2.133236209,-0.420731097,0.034376472,-0.000523448,Z,James
1525788585,0.077579581,0.34325144,-2.146017171,-0.363630176,0.059466273,-0.01418525,Z,James
1525788585,0.08021534,0.344261963,-2.159987772,-0.301486701,0.076118976,-0.038981795,Z,James
1525788585,0.08227626,0.345785825,-2.174163771,-0.290591061,0.088249445,-0.046305776,Z,James
1525788585,0.084376333,0.347795943,-2.188450311,-0.303824425,0.093466312,-0.024705291,Z,James
1525788585,0.08744472,0.349951232,-2.203052353,-0.318123966,0.090196967,0.02584219,Z,James
1525788585,0.091774789,0.351820531,-2.218087827,-0.32066679,0.090838492,0.077084422,Z,James
1525788585,0.096803229,0.353126471,-2.234107546,-0.306203425,0.112495661,0.104221642,Z,James
1525788585,0.101664823,0.353938465,-2.25105946,-0.241851151,0.121314049,0.104008913,Z,James
1525788585,0.106133196,0.354529239,-2.268449528,-0.192470402,0.12720874,0.100684881,Z,James
1525788585,0.110612463,0.354867094,-2.285866473,-0.178124577,0.149757624,0.102753639,Z,James
1525788585,0.115769895,0.354519476,-2.303177005,-0.179174751,0.156572759,0.112352371,Z,James
1525788585,0.1220767,0.353030078,-2.320407202,-0.169958413,0.152505308,0.077098131,Z,James
1525788585,0.129019275,0.350909751,-2.337876837,-0.117921859,0.12947309,-0.005649567,Z,James
1525788585,0.135371255,0.349474277,-2.355593428,-0.082885534,0.094219685,-0.038113356,Z,James
1525788585,0.14086842,0.349118857,-2.373583043,-0.089498401,0.083128303,-0.00377667,Z,James
1525788585,0.146113952,0.349327369,-2.392048117,-0.09841001,0.077846318,0.054941893,Z,James
1525788585,0.151346073,0.349417138,-2.411244911,-0.10418275,0.089954585,0.100432456,Z,James
1525788585,0.156751604,0.349013299,-2.431421587,-0.071976349,0.108526528,0.124020576,Z,James
1525788585,0.162211538,0.348129949,-2.452566817,-0.012820691,0.127548009,0.137282193,Z,James
1525788585,0.167253767,0.346839666,-2.474443005,0.072335362,0.151343971,0.11821568,Z,James
1525788585,0.171306067,0.345487275,-2.49662459,0.16159448,0.183870047,0.097365379,Z,James
1525788585,0.17467676,0.34424736,-2.518824878,0.259486914,0.204065442,0.081439435,Z,James
1525788585,0.177554247,0.343300495,-2.540569453,0.339908928,0.237536788,0.07334435,Z,James
1525788585,0.179589845,0.342859997,-2.56158206,0.403563142,0.273544669,0.081709862,Z,James
1525788585,0.181311122,0.342682626,-2.581916991,0.501200795,0.312821567,0.141154706,Z,James
1525788585,0.183617904,0.341929191,-2.600574763,0.598841071,0.34354496,0.212939024,Z,James
1525788585,0.186295427,0.340148926,-2.616630684,0.665907621,0.345468313,0.242906451,Z,James
1525788585,0.188389029,0.337689782,-2.62968351,0.683041453,0.331949115,0.247919619,Z,James
1525788585,0.189065914,0.334957648,-2.640652321,0.681146026,0.309075862,0.240766108,Z,James
1525788585,0.188243939,0.33231015,-2.650134374,0.680510402,0.292307377,0.225970507,Z,James
1525788585,0.186371333,0.330320271,-2.658610202,0.688294172,0.264882505,0.240165591,Z,James
1525788585,0.183177507,0.329098817,-2.666010349,0.680922747,0.248941064,0.259557366,Z,James
1525788585,0.178397752,0.328490255,-2.672426763,0.671955407,0.237683952,0.307469606,Z,James
1525788585,0.173440901,0.327656157,-2.677823931,0.695022047,0.227342337,0.380195498,Z,James
1525788585,0.169289524,0.325464631,-2.681767744,0.723663628,0.233552158,0.417111695,Z,James
1525788585,0.165757259,0.321452533,-2.683675845,0.738746643,0.250133872,0.400220215,Z,James
1525788585,0.162202761,0.31586926,-2.683520848,0.733154833,0.258595109,0.341019332,Z,James
1525788585,0.158464563,0.30917021,-2.681097822,0.710229695,0.25777477,0.257209957,Z,James
1525788585,0.154668404,0.302149462,-2.676729316,0.672079086,0.261226535,0.167530358,Z,James
1525788585,0.150462494,0.295898636,-2.670651136,0.625112653,0.254749566,0.12703824,Z,James
1525788585,0.145654704,0.290964235,-2.66357427,0.567396522,0.226466507,0.147637725,Z,James
1525788585,0.140323376,0.287207751,-2.656273819,0.548101425,0.206493229,0.185177207,Z,James
1525788585,0.133887621,0.284274364,-2.649103693,0.56774658,0.202442825,0.222484767,Z,James
1525788585,0.12666578,0.282013574,-2.641696993,0.572876811,0.217178792,0.270688474,Z,James
1525788585,0.119646998,0.279648107,-2.633827332,0.583090067,0.237824708,0.344295859,Z,James
1525788585,0.112527073,0.275763031,-2.624231134,0.584015191,0.263278544,0.404618502,Z,James
1525788585,0.106468436,0.268972168,-2.612271446,0.560456336,0.272149384,0.413480759,Z,James
1525788585,0.102725572,0.258699248,-2.597625902,0.531055331,0.257654369,0.349093795,Z,James
1525788585,0.100430098,0.245938303,-2.580913605,0.481628239,0.24883759,0.220011711,Z,James
1525788585,0.098399741,0.232392082,-2.563002256,0.424663544,0.239079773,0.105160236,Z,James
1525788585,0.09584219,0.219588475,-2.544997572,0.366242886,0.243630603,0.061382294,Z,James
1525788585,0.092557093,0.208098467,-2.527495816,0.346855402,0.249797389,0.072824597,Z,James
1525788585,0.087805921,0.197423479,-2.51028301,0.35360074,0.247809768,0.100988865,Z,James
1525788585,0.081417513,0.18639437,-2.492447053,0.3663854,0.23364152,0.078392088,Z,James
1525788585,0.07424143,0.174041844,-2.473497937,0.361044586,0.213874981,-0.002942801,Z,James
1525788585,0.068653682,0.160651658,-2.452973774,0.338762462,0.205264851,-0.083088517,Z,James
1525788585,0.066251099,0.146885153,-2.431264626,0.283860207,0.211466789,-0.116209924,Z,James
1525788585,0.066825704,0.133233105,-2.408887767,0.194695339,0.225429624,-0.093273759,Z,James
